datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2026-05-22T00:09:50Z,true,false,false,false,217L,,E3832,CNAII

2026-05-22T00:09:55Z,true,false,false,false,218L,,E3832,CNAII

2026-05-22T00:10:00Z,true,false,false,false,222L,,E3832,CNAII

2026-05-22T00:10:05Z,true,false,false,false,223L,,E3832,CNAII

2026-05-22T00:10:10Z,true,false,false,false,224L,,E3832,CNAII

2026-05-22T00:10:15Z,true,false,false,false,225L,,E3832,CNAII

2026-05-22T00:10:20Z,true,false,false,false,226L,,E3832,CNAII

2026-05-22T00:10:25Z,true,false,false,false,227L,,E3832,CNAII

2026-05-22T00:10:30Z,true,false,false,false,228L,,E3832,CNAII

2026-05-22T00:10:35Z,true,false,false,false,229L,,E3832,CNAII

2026-05-22T00:10:40Z,true,false,false,false,230L,,E3832,CNAII

2026-05-22T00:10:45Z,true,false,false,false,231L,,E3832,CNAII

2026-05-22T00:10:50Z,true,false,false,false,232L,,E3832,CNAII

2026-05-22T00:10:55Z,true,false,false,false,233L,,E3832,CNAII

2026-05-22T00:11:00Z,true,false,false,false,240F,,E3832,CNAII

2026-05-22T00:11:05Z,true,false,false,false,241F,,E3832,CNAII

2026-05-22T00:11:10Z,true,false,false,false,242F,,E3832,CNAII

2026-05-22T00:11:15Z,true,false,false,false,24L,,E3832,CNAII

2026-05-22T00:11:20Z,true,false,false,false,25L,,E3832,CNAII

2026-05-22T00:11:25Z,true,false,false,false,26L,,E3832,CNAII

2026-05-22T00:11:30Z,true,false,false,false,27L,,E3832,CNAII

2026-05-22T00:11:35Z,true,false,false,false,28L,,E3832,CNAII

2026-05-22T00:11:40Z,true,false,false,false,29F,,E3832,CNAII

2026-05-22T00:11:45Z,true,false,false,false,2F,,E3832,CNAII

2026-05-22T00:11:50Z,true,false,false,false,30F,,E3832,CNAII

2026-05-22T00:11:55Z,true,false,false,false,31F,,E3832,CNAII

2026-05-22T00:12:00Z,true,false,false,false,32F,,E3832,CNAII

2026-05-22T00:12:05Z,true,false,false,false,33F,,E3832,CNAII

