datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2026-03-04T15:40:17Z,true,false,false,false,83F,,A2026,04MAR

2026-03-04T15:40:47Z,true,false,false,false,84L,,A2026,04MAR

2026-03-04T15:40:56Z,true,false,false,false,85L,,A2026,04MAR

2026-03-04T15:41:06Z,true,false,false,false,86L,,A2026,04MAR

2026-03-04T15:41:16Z,true,false,false,false,87L,,A2026,04MAR

2026-03-04T15:41:26Z,true,false,false,false,88L,,A2026,04MAR

2026-03-04T15:41:44Z,true,false,false,false,89F,,A2026,04MAR

2026-03-04T15:41:52Z,true,false,false,false,90F,,A2026,04MAR

2026-03-04T15:41:52Z,true,false,false,false,90F,,A2026,04MAR

2026-03-04T15:42:00Z,true,false,false,false,91F,,A2026,04MAR

2026-03-04T15:42:08Z,true,false,false,false,92F,,A2026,04MAR

2026-03-04T15:42:16Z,true,false,false,false,93F,,A2026,04MAR

2026-03-04T15:42:24Z,true,false,false,false,94F,,A2026,04MAR

2026-03-04T15:42:32Z,true,false,false,false,96F,,A2026,04MAR

2026-03-04T15:42:40Z,true,false,false,false,97F,,A2026,04MAR

2026-03-04T15:42:47Z,true,false,false,false,98F,,A2026,04MAR

2026-03-04T15:43:16Z,true,false,false,false,99L,,A2026,04MAR

2026-03-04T15:10:42Z,true,false,false,false,9F,,A2026,04MAR

2026-03-04T14:43:44Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:18:35Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:21:36Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:31:55Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:35:29Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:39:07Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:41:36Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:44:06Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:47:48Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:48:56Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:50:04Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:51:13Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:52:21Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:54:59Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T16:16:51Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T16:16:59Z,true,false,false,false,tesF,,A2026,04MAR

2026-03-04T15:13:20Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:14:32Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:15:39Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:19:42Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:30:53Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:34:18Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:38:10Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:40:39Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:43:09Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:47:19Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:48:28Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:49:36Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:50:44Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:51:53Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T15:53:01Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T16:05:44Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T16:06:51Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T16:12:20Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T16:14:58Z,true,false,false,false,tesL,,A2026,04MAR

2026-03-04T16:14:58Z,false,false,false,true,,,A2026,04MAR

