datetime,CicloActivo,ReiniciarCiclo,AbortarCiclo,FinCiclo,ID_Control,Nombre_Control,ID_EC,NombreCiclo
2019-01-15T01:28:47Z,true,false,false,false,26L,,E1111,OOO

2019-01-15T01:29:01Z,true,false,false,false,27L,,E1111,OOO

2019-01-15T01:29:16Z,true,false,false,false,28L,,E1111,OOO

2019-01-15T01:29:42Z,true,false,false,false,29F,,E1111,OOO

2019-01-15T01:23:19Z,true,false,false,false,2F,,E1111,OOO

2019-01-15T01:29:54Z,true,false,false,false,30F,,E1111,OOO

2019-01-15T01:29:54Z,true,false,false,false,30F,,E1111,OOO

2019-01-15T01:30:06Z,true,false,false,false,31F,,E1111,OOO

2019-01-15T01:30:18Z,true,false,false,false,32F,,E1111,OOO

2019-01-15T01:30:31Z,true,false,false,false,33F,,E1111,OOO

2019-01-15T01:30:31Z,true,false,false,false,33F,,E1111,OOO

2019-01-15T01:30:42Z,true,false,false,false,34F,,E1111,OOO

2019-01-15T01:30:55Z,true,false,false,false,36F,,E1111,OOO

2019-01-15T01:31:07Z,true,false,false,false,37F,,E1111,OOO

2019-01-15T01:31:18Z,true,false,false,false,38F,,E1111,OOO

2019-01-15T01:31:18Z,true,false,false,false,38F,,E1111,OOO

2019-01-15T01:31:58Z,true,false,false,false,39L,,E1111,OOO

2019-01-15T01:23:31Z,true,false,false,false,3F,,E1111,OOO

2019-01-15T01:32:11Z,true,false,false,false,40L,,E1111,OOO

2019-01-15T01:32:11Z,true,false,false,false,40L,,E1111,OOO

2019-01-15T01:32:25Z,true,false,false,false,41L,,E1111,OOO

2019-01-15T01:32:40Z,true,false,false,false,42L,,E1111,OOO

2019-01-15T01:32:54Z,true,false,false,false,43L,,E1111,OOO

2019-01-15T01:33:20Z,true,false,false,false,44F,,E1111,OOO

2019-01-15T01:33:32Z,true,false,false,false,45F,,E1111,OOO

2019-01-15T01:33:44Z,true,false,false,false,46F,,E1111,OOO

2019-01-15T01:33:56Z,true,false,false,false,47F,,E1111,OOO

2019-01-15T01:34:09Z,true,false,false,false,48F,,E1111,OOO

2019-01-15T01:34:20Z,true,false,false,false,49F,,E1111,OOO

2019-01-15T01:23:43Z,true,false,false,false,4F,,E1111,OOO

2019-01-15T01:34:33Z,true,false,false,false,51F,,E1111,OOO

2019-01-15T01:34:45Z,true,false,false,false,52F,,E1111,OOO

2019-01-15T01:34:45Z,true,false,false,false,52F,,E1111,OOO

2019-01-15T01:34:56Z,true,false,false,false,53F,,E1111,OOO

2019-01-15T01:35:37Z,true,false,false,false,54L,,E1111,OOO
