datetime,F0-Xc,F0-Yc,F1-Xc,F1-Yc,F2-Xc,F2-Yc,F3-Xc,F3-Yc,F4-Xc,F4-Yc,F5-Xc,F5-Yc,F6-Xc,F6-Yc,F7-Xc,F7-Yc,F8-Xc,F8-Yc,F9-Xc,F9-Yc,F10-Xc,F10-Yc,F11-Xc,F11-Yc,F12-Xc,F12-Yc,F13-Xc,F13-Yc,CicloActivo,NombreCiclo,ID_EC
2026-05-04T16:41:02.518Z,0,0,0,0,0,0,0,0,0,0,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,true,CNAII,E3808

2026-05-04T16:42:13.179Z,0,0,0,0,0,0,0,0,1.6189796924591064,0.7255018949508667,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,true,CNAII,E3808

2026-05-04T16:43:23.826Z,0,0,0,0,0,0,2.798039436340332,0.3578382432460785,1.6189796924591064,0.7255018949508667,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,true,CNAII,E3808

2026-05-04T16:44:33.429Z,0,0,0,0,3.2080142498016357,0.08775375783443451,2.798039436340332,0.3578382432460785,1.6189796924591064,0.7255018949508667,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,true,CNAII,E3808

2026-05-04T16:45:44.054Z,0,0,3.388615608215332,-0.1727246642112732,3.2080142498016357,0.08775375783443451,2.798039436340332,0.3578382432460785,1.6189796924591064,0.7255018949508667,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,true,CNAII,E3808

2026-05-04T16:48:14.404Z,3.660923719406128,0.4429485499858856,3.388615608215332,-0.1727246642112732,3.2080142498016357,0.08775375783443451,2.798039436340332,0.3578382432460785,1.6189796924591064,0.7255018949508667,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,true,CNAII,E3808

2026-05-04T16:48:19.427Z,3.5049803256988525,0.401292622089386,3.388615608215332,-0.1727246642112732,3.2080142498016357,0.08775375783443451,2.798039436340332,0.3578382432460785,1.6189796924591064,0.7255018949508667,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,true,CNAII,E3808

2026-05-04T16:50:54.832Z,3.5049803256988525,0.401292622089386,3.388615608215332,-0.1727246642112732,3.2080142498016357,0.08775375783443451,2.798039436340332,0.3578382432460785,1.6189796924591064,0.7255018949508667,0.5557109117507935,1.2666337490081787,-0.6068196296691895,1.6048493385314941,-1.5460885763168335,1.747321605682373,-2.5281198024749756,1.9042210578918457,-3.324697971343994,2.1506845951080322,-4.386297225952148,1.9751766920089722,-5.086003303527832,2.0457043647766113,-5.324817180633545,2.3913180828094482,-5.384077548980713,2.7419116497039795,false,CNAII,E3808

2026-05-04T17:55:58.603Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,CNAII,-

2026-05-04T17:56:45.051Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,CNAII,-

2026-05-04T17:57:47.558Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,CNAIIR1,E3809

2026-05-04T17:58:42.049Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8495006561279297,-2.0987625122070312,true,CNAIIR1,E3809

2026-05-04T18:00:25.874Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7534894347190857,-2.2231767177581787,0.8495006561279297,-2.0987625122070312,true,CNAIIR1,E3809

2026-05-04T18:01:34.455Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4717875123023987,-1.7604981660842896,0.7534894347190857,-2.2231767177581787,0.8495006561279297,-2.0987625122070312,true,CNAIIR1,E3809

2026-05-04T18:01:35.464Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4210032522678375,-1.7411960363388062,0.7534894347190857,-2.2231767177581787,0.8495006561279297,-2.0987625122070312,true,CNAIIR1,E3809

